Source_mac,Destination_mac,source_IP,Destination_IP,Protocol,FirstDate,LastDate,FirstStamp,LastStamp,FirstOridinalStamp,LastOridinalStamp,SenPacketsCount,SenBytesSum,SenBytesAvg,SenPayloadSum,SenPayloadAvg,SenLoad,SenTtlAvg,SenAckRate,SenFinRate,SenPshRate,SenSynRate,SenUrgRate,SenRstRate,SenTcpWindowAvg,SenFragmentRate,RecPacketsCount,RecBytesSum,RecBytesAvg,RecPayloadSum,RecPayloadAvg,RecLoad,RecTtlAvg,RecAckRate,RecFinRate,RecPshRate,RecSynRate,RecUrgRate,RecRstRate,RecTcpWindowAvg,RecFragmentRate,Sen_AckDelay,Rec_AckDelay,class
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:26.019694,2022-06-14 22:45:26.519304,97.01594,97.51555,1655239526.019694,1655239526.519304,14,910,65.0,182,13.0,14571.338,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,28,1624,58.0,168,6.0,26004.234,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000497,0.018275,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:26.527668,2022-06-14 22:45:27.017673,97.523914,98.013919,1655239526.527668,1655239527.017673,6,390,65.0,78,13.0,6367.269,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,488,61.0,72,9.0,7967.249,64.0,1.0,0.0,0.75,0.0,0.0,0.0,502.0,0.0,0.000428,0.069645,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:26.800613,2022-06-14 22:45:27.212316,97.796859,98.208562,1655239526.800613,1655239527.212316,21,1239,59.0,147,7.0,24075.543,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18129.525,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022687,0.029102,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:27.004443,2022-06-14 22:45:27.504440,98.000689,98.500686,1655239527.004443,1655239527.50444,8,520,65.0,104,13.0,8320.031,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,888,59.2,108,7.2,14208.053,64.0,1.0,0.0,0.6,0.0,0.0,0.0,502.0,0.0,0.000221,0.038643,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:27.400647,2022-06-14 22:45:27.809938,98.396893,98.806184,1655239527.400647,1655239527.809938,21,1239,59.0,147,7.0,24217.427,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18236.368,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020521,0.029333,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:27.504734,2022-06-14 22:45:27.508358,98.50098,98.504604,1655239527.504734,1655239527.508358,8,520,65.0,104,13.0,1147598.11,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,864,57.6,84,5.6,1906778.397,64.0,1.0,0.0,0.467,0.0,0.0,0.0,502.0,0.0,0.000263,0.000148,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:27.062829,2022-06-14 22:45:27.512325,98.059075,98.508571,1655239527.062829,1655239527.512325,5,325,65.0,65,13.0,5784.243,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,11,632,57.455,60,5.455,11248.128,64.0,1.0,0.0,0.455,0.0,0.0,0.0,502.0,0.0,0.000579,0.000126,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:28.000457,2022-06-14 22:45:28.403236,98.996703,99.399482,1655239528.000457,1655239528.403236,21,1239,59.0,147,7.0,24608.976,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18531.214,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020003,0.028915,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:28.020437,2022-06-14 22:45:28.510132,99.016683,99.506378,1655239528.020437,1655239528.510132,16,1040,65.0,208,13.0,16990.13,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,32,1856,58.0,192,6.0,30320.848,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000435,0.015598,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:28.027164,2022-06-14 22:45:28.513014,99.02341,99.50926,1655239528.027164,1655239528.513014,10,650,65.0,130,13.0,10702.868,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1056,58.667,120,6.667,17388.044,64.0,1.0,0.0,0.556,0.0,0.0,0.0,502.0,0.0,0.001105,0.030347,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:28.599947,2022-06-14 22:45:29.003550,99.596193,99.999796,1655239528.599947,1655239529.00355,21,1239,59.0,147,7.0,24558.721,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18493.371,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020126,0.02869,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:29.004609,2022-06-14 22:45:29.504587,100.000855,100.500833,1655239529.004609,1655239529.504587,9,585,65.0,117,13.0,9360.396,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,992,58.353,108,6.353,15872.672,64.0,1.0,0.0,0.529,0.0,0.0,0.0,502.0,0.0,0.000116,0.031191,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:29.007132,2022-06-14 22:45:29.507091,100.003378,100.503337,1655239529.007132,1655239529.507091,6,390,65.0,78,13.0,6240.499,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,696,58.0,72,6.0,11136.891,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000429,0.04524,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:29.200344,2022-06-14 22:45:29.651799,100.19659,100.648045,1655239529.200344,1655239529.651799,21,1239,59.0,147,7.0,21955.634,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,16533.177,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023172,0.028884,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:29.504609,2022-06-14 22:45:29.506664,100.500855,100.50291,1655239529.504609,1655239529.506664,7,455,65.0,91,13.0,1770488.525,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,864,57.6,84,5.6,3361982.605,64.0,1.0,0.0,0.467,0.0,0.0,0.0,502.0,0.0,0.00011,8.7e-05,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:29.507326,2022-06-14 22:45:29.508377,100.503572,100.504623,1655239529.507326,1655239529.508377,4,260,65.0,52,13.0,1976833.948,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,464,58.0,48,6.0,3527888.277,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000127,8.4e-05,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:17,192.168.0.12,192.168.0.23,IPV4:TCP,2022-06-14 22:44:58.305391,2022-06-14 22:44:58.306569,69.301637,69.302815,1655239498.305391,1655239498.306569,2,116,58.0,12,6.0,787090.228,64.0,1.0,0.0,0.5,0.0,0.0,0.0,509.0,0.0,2,121,60.5,17,8.5,821016.531,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000597,2.9e-05,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:29.800308,2022-06-14 22:45:30.214468,100.796554,101.210714,1655239529.800308,1655239530.214468,21,1239,59.0,147,7.0,23932.721,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18021.976,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020784,0.02937,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:30.007558,2022-06-14 22:45:30.013539,101.003804,101.009785,1655239530.007558,1655239530.013539,8,520,65.0,104,13.0,695423.257,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,1241063.043,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000253,0.000275,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:30.013909,2022-06-14 22:45:30.016719,101.010155,101.012965,1655239530.013909,1655239530.016719,5,325,65.0,65,13.0,924937.293,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,1650657.322,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000234,0.000202,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:30.403552,2022-06-14 22:45:30.803248,101.399798,101.799494,1655239530.403552,1655239530.803248,20,1187,59.35,147,7.35,23758.004,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18674.152,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023524,0.028731,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:30.510290,2022-06-14 22:45:31.010221,101.506536,102.006467,1655239530.51029,1655239531.010221,11,715,65.0,143,13.0,11441.554,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,964,60.25,132,8.25,15426.095,64.0,1.0,0.0,0.688,0.0,0.0,0.0,502.0,0.0,0.000406,0.035882,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:31.010423,2022-06-14 22:45:31.015311,102.006669,102.011557,1655239531.010423,1655239531.015311,5,325,65.0,65,13.0,531799.818,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,949058.137,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000412,0.000326,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:30.521356,2022-06-14 22:45:31.020235,101.517602,102.016481,1655239530.521356,1655239531.020235,10,650,65.0,130,13.0,10423.349,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18601.669,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000323,0.026102,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:31.000563,2022-06-14 22:45:31.446905,101.996809,102.443151,1655239531.000563,1655239531.446905,20,1187,59.35,147,7.35,21275.118,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16722.566,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023396,0.029432,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:31.513143,2022-06-14 22:45:31.520071,102.509389,102.516317,1655239531.513143,1655239531.520071,8,520,65.0,104,13.0,600378.088,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,1071443.972,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000374,0.000293,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:31.520492,2022-06-14 22:45:31.525828,102.516738,102.522074,1655239531.520492,1655239531.525828,5,325,65.0,65,13.0,487182.619,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,869433.597,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000439,0.000407,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:31.600273,2022-06-14 22:45:32.028997,102.596519,103.025243,1655239531.600273,1655239532.028997,21,1239,59.0,147,7.0,23119.713,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17409.759,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.021501,0.029828,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:32.020025,2022-06-14 22:45:32.520012,103.016271,103.516258,1655239532.020025,1655239532.520012,10,650,65.0,130,13.0,10400.252,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,14,848,60.571,120,8.571,13568.329,64.0,1.0,0.0,0.714,0.0,0.0,0.0,502.0,0.0,0.001599,0.040981,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:32.035695,2022-06-14 22:45:32.535632,103.031941,103.531878,1655239532.035695,1655239532.535632,7,455,65.0,91,13.0,7280.905,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,876,58.4,96,6.4,14017.743,64.0,1.0,0.0,0.533,0.0,0.0,0.0,502.0,0.0,0.001857,0.037927,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:32.201038,2022-06-14 22:45:32.605269,103.197284,103.601515,1655239532.201038,1655239532.605269,20,1187,59.35,147,7.35,23491.456,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18464.641,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023267,0.029085,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:32.520054,2022-06-14 22:45:33.015787,103.5163,104.012033,1655239532.520054,1655239533.015787,6,390,65.0,78,13.0,6293.701,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,708,59.0,84,7.0,11425.487,64.0,1.0,0.0,0.583,0.0,0.0,0.0,502.0,0.0,0.000685,0.053483,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:32.536260,2022-06-14 22:45:33.035917,103.532506,104.032163,1655239532.53626,1655239533.035917,4,260,65.0,52,13.0,4162.846,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,7,400,57.143,36,5.143,6404.379,64.0,1.0,0.0,0.429,0.0,0.0,0.0,502.0,0.0,0.0005,0.0712,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:32.801167,2022-06-14 22:45:33.207516,103.797413,104.203762,1655239532.801167,1655239533.207516,21,1239,59.0,147,7.0,24392.768,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18368.404,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020298,0.028806,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:33.400563,2022-06-14 22:45:33.809376,104.396809,104.805622,1655239533.400563,1655239533.809376,21,1239,59.0,147,7.0,24245.745,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18257.692,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020583,0.029483,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:33.020686,2022-06-14 22:45:33.520453,104.016932,104.516699,1655239533.020686,1655239533.520453,16,1040,65.0,208,13.0,16647.722,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,29,1688,58.207,180,6.207,27020.534,64.0,1.0,0.0,0.517,0.0,0.0,0.0,502.0,0.0,0.000953,0.018217,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:33.036331,2022-06-14 22:45:33.528978,104.032577,104.525224,1655239533.036331,1655239533.528978,9,585,65.0,117,13.0,9499.68,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1044,58.0,108,6.0,16953.275,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.001047,0.028465,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:34.003808,2022-06-14 22:45:34.415496,105.000054,105.411742,1655239534.003808,1655239534.415496,20,1187,59.35,147,7.35,23065.95,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18130.187,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023302,0.028735,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:34.016045,2022-06-14 22:45:34.515463,105.012291,105.511709,1655239534.016045,1655239534.515463,16,1040,65.0,208,13.0,16659.357,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,29,1700,58.621,192,6.621,27231.642,64.0,1.0,0.0,0.552,0.0,0.0,0.0,502.0,0.0,0.000622,0.018983,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:34.030289,2022-06-14 22:45:34.520976,105.026535,105.517222,1655239534.030289,1655239534.520976,10,650,65.0,130,13.0,10597.362,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,1004,59.059,120,7.059,16368.849,64.0,1.0,0.0,0.588,0.0,0.0,0.0,502.0,0.0,0.000878,0.032941,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:34.601186,2022-06-14 22:45:35.067388,105.597432,106.063634,1655239534.601186,1655239535.067388,21,1239,59.0,147,7.0,21261.124,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,16010.192,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.02311,0.029645,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:17,,,ARP,2022-06-14 22:44:48.539401,2022-06-14 22:44:48.539431,59.535647,59.535677,1655239488.539401,1655239488.539431,1,42,42.0,38,38.0,10824483.873,,,,,,,,,,1,42,42.0,38,38.0,10824483.873,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:35.201565,2022-06-14 22:45:35.605087,106.197811,106.601333,1655239535.201565,1655239535.605087,21,1239,59.0,147,7.0,24563.655,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18497.086,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020342,0.029525,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:35.025305,2022-06-14 22:45:35.519068,106.021551,106.515314,1655239535.025305,1655239535.519068,16,1040,65.0,208,13.0,16850.156,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,31,1804,58.194,192,6.194,29228.54,64.0,1.0,0.0,0.516,0.0,0.0,0.0,502.0,0.0,0.001022,0.017399,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:35.057038,2022-06-14 22:45:35.525973,106.053284,106.522219,1655239535.057038,1655239535.525973,10,650,65.0,130,13.0,11088.933,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19789.48,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000829,0.024313,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:35.800584,2022-06-14 22:45:36.211665,106.79683,107.207911,1655239535.800584,1655239536.211665,21,1239,59.0,147,7.0,24111.987,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18156.969,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020201,0.029107,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:36.013979,2022-06-14 22:45:36.513828,107.010225,107.510074,1655239536.013979,1655239536.513828,10,650,65.0,130,13.0,10403.119,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,21,1224,58.286,132,6.286,19589.874,64.0,1.0,0.0,0.524,0.0,0.0,0.0,502.0,0.0,0.000337,0.024861,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:36.019366,2022-06-14 22:45:36.021742,107.015612,107.017988,1655239536.019366,1655239536.021742,5,325,65.0,65,13.0,1093779.125,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,1951975.054,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000226,0.000153,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:36.401624,2022-06-14 22:45:36.823656,107.39787,107.819902,1655239536.401624,1655239536.823656,21,1239,59.0,147,7.0,23486.308,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17685.816,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.019323,0.029088,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:36.514229,2022-06-14 22:45:36.525837,107.510475,107.522083,1655239536.514229,1655239536.525837,6,390,65.0,78,13.0,268759.653,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,11,632,57.455,60,5.455,435528.463,64.0,1.0,0.0,0.455,0.0,0.0,0.0,502.0,0.0,0.000678,0.000812,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:36.526186,2022-06-14 22:45:36.529894,107.522432,107.52614,1655239536.526186,1655239536.529894,5,325,65.0,65,13.0,700974.108,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,1250969.177,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000336,0.000247,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:37.014900,2022-06-14 22:45:37.103783,108.011146,108.100029,1655239537.0149,1655239537.103783,8,520,65.0,104,13.0,46802.615,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,616,61.6,96,9.6,55443.097,64.0,1.0,0.0,0.8,0.0,0.0,0.0,502.0,0.0,0.001651,0.008432,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:37.000363,2022-06-14 22:45:37.411805,107.996609,108.408051,1655239537.000363,1655239537.411805,20,1187,59.35,147,7.35,23079.757,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18141.039,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022972,0.030326,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:37.521415,2022-06-14 22:45:38.018066,108.517661,109.014312,1655239537.521415,1655239538.018066,10,650,65.0,130,13.0,10470.109,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,21,1224,58.286,132,6.286,19716.021,64.0,1.0,0.0,0.524,0.0,0.0,0.0,502.0,0.0,0.001246,0.026379,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:37.061739,2022-06-14 22:45:37.545790,108.057985,108.542036,1655239537.061739,1655239537.54579,10,650,65.0,130,13.0,10742.648,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19171.494,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000519,0.025251,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:37.601946,2022-06-14 22:45:38.009504,108.598192,109.00575,1655239537.601946,1655239538.009504,21,1239,59.0,147,7.0,24320.407,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18313.914,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020758,0.028865,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:38.021891,2022-06-14 22:45:38.519439,109.018137,109.515685,1655239538.021891,1655239538.519439,7,455,65.0,91,13.0,7315.864,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,11,656,59.636,84,7.636,10547.708,64.0,1.0,0.0,0.636,0.0,0.0,0.0,502.0,0.0,0.002293,0.04804,Normal
